,Product,Reviewer Name,Rating,Text,Date,Country,ASIN,Language,Rules,Label,Stars,Vader Sentiment
1106,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Michael Long,5.0 out of 5 stars,One of the ear buds is lower then the other ones and i can barely hear out of it it may be a defect to it but it does work .,6/16/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,-0.3182
1107,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Heather Leigh Hole,4.0 out of 5 stars,Fantastic pair of earbuds at a fair price. Battery lasts a really long time.,7/20/2022,United States,B09LCVHCVX,en,,Not Suspicious,4,0.7096
1108,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Natalie,5.0 out of 5 stars,These are great! They fit my ears perfectly and I love them!,7/28/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.9484
1109,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",lori mascarenas,5.0 out of 5 stars,I bought these for my husband for his birthday and he loves them! Very comparable to Apple’s and they fit snugly in his ear whether he’s working out or laying in bed. And the all black earbuds look so sleek.,10/7/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.7574
1110,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",RyanLBS,1.0 out of 5 stars,These are great earbuds. My apple pro broke and I needed a cheap replacement for now. These work amazingly easy to use and great sound.,8/26/2022,United States,B09LCVHCVX,en,,Not Suspicious,1,0.8622
1111,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",MrsM,5.0 out of 5 stars,It’s cheap but the I wished the sound was better quality,8/26/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.5927
1112,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Robert Dan,5.0 out of 5 stars,Great quality,8/30/2022,United States,B09LCVHCVX,en,"2, 7 :",Suspicious,5,0.6249
1113,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",agnieszka stasiowska,4.0 out of 5 stars,Very good product for this price.,7/30/2022,United States,B09LCVHCVX,en,"2, 7 :",Suspicious,4,0.4927
1114,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Chelsea jarmin,5.0 out of 5 stars,So I dropped mine in the sink while I was doing the dishes the same day I got these and still works love the sound. The only thing I don't really like is there to big for my ear always falls out. Still love them tho thank you,10/7/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.8616
1115,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Gino,5.0 out of 5 stars,"One month of use and the earbuds have held up great! My hobbies involve a messy workspace and power tools that make wireless earbuds an essential component if I am looking for entertainment while working. No concerns about the quality and the Bluetooth connection has been quick and responsive. I am very happy with the purchase and impressed with battery, sound, and ease of use. If I lost my pair then I would just buy the same ones again! Solid purchase with a low price.",7/30/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.9198
1116,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Aniya Blackman,5.0 out of 5 stars,They sound awesome even better when  they are fully charged. The case feels like good quality and they are really light weight.,8/13/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.8836
1117,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Shania,5.0 out of 5 stars,Got it two days ago and I am loving it,10/23/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.5994
1118,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Abdul Aziz,5.0 out of 5 stars,Excellent everything thanks,8/15/2022,United States,B09LCVHCVX,en,"2, 3, 5, 7 :",Suspicious,5,0.765
1119,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Luis Fernando Gomez,5.0 out of 5 stars,"Totally recommend, I'll buy two more next week...",11/24/2022,United States 🇺🇸,B09LCVHCVX,en,"2, 3, 5 :",Suspicious,5,0.4201
1120,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Shania,1.0 out of 5 stars,Got it two days ago and I am loving it,10/23/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,1,0.5994
1121,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",naturalmamaTop Contributor: Baking,5.0 out of 5 stars,"I've been a holdout on wireless earbuds for a while now, but I wanted to be able to move around the house while listening to audiobooks on my phone. I had previously bought a different pair for about twice the price but didn't like them because they were bulky and wouldn't stay in my ears. I decided to give these a shot based on the positive reviews and the low price. After using them for a few weeks, I'm really happy with them and so far am glad I didn't spend way more. They fit in my ears pretty well (one side doesn't fit quite as well as the other, but it does stay in for the most part...not sure I'd be comfortable running or doing other intense activities with these in, though). The battery life seems awesome, as I will sometimes listen to these for several hours a day and don't charge the case more than maybe once a week, and I have yet to run the battery down to the point where they're unusable. I don't do the best with all of the various types of taps that perform different functions, but I can pause and play and adjust the volume without any trouble, so these are user-friendly in that regard.",9/6/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.9926
1122,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Malika,5.0 out of 5 stars,I ordered these a few weeks ago since my old apple headphones broke and I do not regret them! They are just as good as the apple product headphones. My father lost his apple AirPods and was looking for another pair of wireless headphones and he ordered the same ones I had with same-day shipping enjoy his as well! Hopefully he doesn't lose these headphones as well lol :),8/9/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.9507
1123,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",A. B.,5.0 out of 5 stars,They serve their purpose. They are not comparable to Beats or Bose but definitely do a very good job for the price they cost. Can recommend. Relatively sturdy and decent sound. They also sit comfortably.,10/31/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.9412
1124,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Kswanna Robinson,5.0 out of 5 stars,Perfect for listening to music and doing activities. Long battery life. Looks as described. Highly recommend,9/8/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.7574
1125,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Judy Cheatham,4.0 out of 5 stars,So far so good I'm enjoying my purchase,4/13/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,4,0.8287
1126,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Brian,5.0 out of 5 stars,like so far just arrived,11/2/2022,United States 🇺🇸,B09LCVHCVX,en,"1, 2, 3, 4, 7 :",Suspicious,5,0.3612
1127,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Caitlyn Shupe,5.0 out of 5 stars,"When I first bought these they worked great! They had long battery life, great charging and good sound being kept IN the earbud. Until two weeks later. They now take 24 hours to be charged fully, the sound is coming out of one speaker, and the noise cancellation is trash. Never buying these again.",8/20/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.8908
1128,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Karen Sapyta,5.0 out of 5 stars,easy to use,9/24/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.4404
1129,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Allison,5.0 out of 5 stars,They work just as good as AirPods if not better! I have super tiny ears and these are literally the only earbud that will fit in my ears when I work out. The noise cancellation is phenomenal. I have tried AirPods three different times and whenever I’m talking to someone through them they can never understand me but with these they can hear me clear as day! The battery life lasts just as long as my air pods. They are definitely my go to earbud from now on! So worth the price!,9/14/2022,United States,B09LCVHCVX,en,"3, 6, 7 :",Suspicious,5,0.8964
1130,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Sonlife91,1.0 out of 5 stars,I like everything of it,10/5/2022,United States,B09LCVHCVX,en,"2, 3, 4, 7 :",Suspicious,1,0.3612
1131,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Chris,5.0 out of 5 stars,"I like the sound quality, battery life, and quick recharge. Recommend them.",7/15/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.6124
1132,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Happy Campers,5.0 out of 5 stars,"I really like these ear buds, they fit in your ear well and don't fall out. The sound is crisp and clear and they also wok independently from each other. You can use them together as well. Once one goes out, use the other one and charge that one. You can do this several times. Amazing quality for the cost.",8/8/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.9312
1133,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",no name,5.0 out of 5 stars,No instructions. Cheap. You get what you pay for.,9/4/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,-0.3818
1134,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",abdul r safadi,5.0 out of 5 stars,Good quality,8/19/2022,United States,B09LCVHCVX,en,"2, 7 :",Suspicious,5,0.4404
1135,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,1.0 out of 5 stars,Packaged with incorrect charging cable.  Uses USB-C and packed with an android cable.,12/3/2022,United States,B09LCVHCVX,en,,Not Suspicious,1,0.0
1136,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",shan s.,5.0 out of 5 stars,These are great for the money. They hook up to my iPhone with ease.,11/7/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.765
1137,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Monique Deans,1.0 out of 5 stars,Just the case holder,8/28/2022,United States,B09LCVHCVX,en,"1, 3, 4, 7 :",Suspicious,1,0.0
1138,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,5.0 out of 5 stars,"For the price I paid for these, I am blown away by the quality! The battery life is impressive & the sound quality is amazing!",9/15/2022,United States,B09LCVHCVX,en,,Not Suspicious,5,0.8264
1139,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Lex M,5.0 out of 5 stars,Only had this a few days but exceeded my expectations.,11/17/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,5,0.0
1140,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Rafael chapa,1.0 out of 5 stars,They are really easy to use and very convenient to keep in your pocket. Over all great sound quality and work with any phone. I really do recommend them,7/20/2022,United States 🇺🇸,B09LCVHCVX,en,,Not Suspicious,1,0.8771
